2020-09-27, 31386.61, 
2020-09-26, 31386.61, 
2020-09-25, 31386.61, 
2020-09-24, 31386.61, TSLA 
2020-09-23, 29467.41, 
2020-09-22, 29467.41, 
2020-09-21, 29467.41, 
2020-09-20, 29467.41, 
2020-09-19, 29467.41, 
2020-09-18, 29467.41, 
2020-09-17, 29467.41, 
2020-09-16, 29467.41, 
2020-09-15, 29467.41, GOOGL 
2020-09-14, 29328.96, GOOGL 
2020-09-13, 29771.67, 
2020-09-12, 29771.67, 
2020-09-11, 29771.67, GOOGL 
2020-09-10, 30014.52, GOOGL 
2020-09-09, 30488.68, 
2020-09-08, 30488.68, 
2020-09-07, 30488.68, 
2020-09-06, 30488.68, 
2020-09-05, 30488.68, 
2020-09-04, 30488.68, 
2020-09-03, 30488.68, 
2020-09-02, 30488.68, 
2020-09-01, 30488.68, 
2020-08-31, 30488.68, 
2020-08-30, 30488.68, 
2020-08-29, 30488.68, 
2020-08-28, 30488.68, 
2020-08-27, 30488.68, 
2020-08-26, 30488.68, 
2020-08-25, 30488.68, 
2020-08-24, 30488.68, 
2020-08-23, 30488.68, 
2020-08-22, 30488.68, 
2020-08-21, 30488.68, 
2020-08-20, 30488.68, 
2020-08-19, 30488.68, 
2020-08-18, 30488.68, 
2020-08-17, 30488.68, 
2020-08-16, 30488.68, 
2020-08-15, 30488.68, 
2020-08-14, 30488.68, 
2020-08-13, 30488.68, 
2020-08-12, 30488.68, TSLA 
2020-08-11, 28827.39, TSLA 
2020-08-10, 29276.89, TSLA 
2020-08-09, 29883.15, 
2020-08-08, 29883.15, 
2020-08-07, 29883.15, 
2020-08-06, 29883.15, 
2020-08-05, 29883.15, 
2020-08-04, 29883.15, 
2020-08-03, 29883.15, TSLA 
2020-08-02, 29167.15, 
2020-08-01, 29167.15, 
2020-07-31, 29167.15, 
2020-07-30, 29167.15, 
2020-07-29, 29167.15, 
2020-07-28, 29167.15, 
2020-07-27, 29167.15, 
2020-07-26, 29167.15, 
2020-07-25, 29167.15, 
2020-07-24, 29167.15, 
2020-07-23, 29167.15, 
2020-07-22, 29167.15, 
2020-07-21, 29167.15, 
2020-07-20, 29167.15, 
2020-07-19, 29167.15, 
2020-07-18, 29167.15, 
2020-07-17, 29167.15, 
2020-07-16, 29167.15, 
2020-07-15, 29167.15, 
2020-07-14, 29167.15, 
2020-07-13, 29167.15, 
2020-07-12, 29167.15, 
2020-07-11, 29167.15, 
2020-07-10, 29167.15, 
2020-07-09, 29167.15, 
2020-07-08, 29167.15, 
2020-07-07, 29167.15, 
2020-07-06, 29167.15, 
2020-07-05, 29167.15, 
2020-07-04, 29167.15, 
2020-07-03, 29167.15, 
2020-07-02, 29167.15, 
2020-07-01, 29167.15, 
2020-06-30, 29167.15, 
2020-06-29, 29167.15, 
2020-06-28, 29167.15, 
2020-06-27, 29167.15, 
2020-06-26, 29167.15, 
2020-06-25, 29167.15, 
2020-06-24, 29167.15, 
2020-06-23, 29167.15, 
2020-06-22, 29167.15, GOOGL 
2020-06-21, 28651.59, 
2020-06-20, 28651.59, 
2020-06-19, 28651.59, 
2020-06-18, 28651.59, 
2020-06-17, 28651.59, 
2020-06-16, 28651.59, 
2020-06-15, 28651.59, 
2020-06-14, 28651.59, 
2020-06-13, 28651.59, 
2020-06-12, 28651.59, 
2020-06-11, 28651.59, 
